Credit,Partenaire,Durée_du_crédit,Type_de_produit,Montant_du_crédit,Montant_du_renouvelable,Situation_familliale,Nombre_enfant,Contrat_de_travail,Profession,Situation_logement,Sex,Age,Revenu,BaseScore,x1,x2,x3,x4,x6,x7,x12,Score
1,6,10.0,0,660.0,660.0,3,0.0,4,7,4,1,82.0,1000.0,522.0,5.0,-3.0,0.0,9.0,37.0,-1.0,43.0,612.0
1,2,4.0,0,399.99,399.99,3,0.0,2,5,4,1,59.0,1800.0,522.0,5.0,9.0,0.0,12.0,37.0,-1.0,24.0,608.0
1,8,4.0,1,781.09,3000.0,0,1.0,2,3,1,1,29.0,1500.0,522.0,18.0,9.0,-7.0,-18.0,-0.0,8.0,-7.0,525.0
1,8,10.0,0,1021.79,1021.79,0,0.0,2,2,4,0,44.0,3700.0,522.0,18.0,-3.0,0.0,-18.0,-0.0,-1.0,7.0,525.0
1,6,20.0,0,1615.0,1615.0,6,0.0,4,7,4,0,83.0,1100.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,8,3.0,1,400.0,2000.0,3,2.0,2,5,4,1,40.0,2000.0,522.0,18.0,13.0,-7.0,12.0,37.0,8.0,7.0,610.0
1,2,15.0,0,819.98,819.98,3,1.0,2,3,1,0,51.0,1800.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,15.0,560.0
1,8,4.0,0,747.73,747.73,0,3.0,2,3,1,0,41.0,1474.0,522.0,18.0,9.0,0.0,9.0,-0.0,8.0,7.0,573.0
1,2,12.0,0,867.98,867.98,3,2.0,2,2,4,1,40.0,3500.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,2,4.0,0,429.99,429.99,3,4.0,2,5,0,1,44.0,3000.0,522.0,5.0,9.0,0.0,12.0,37.0,8.0,7.0,600.0
1,2,10.0,1,693.49,3000.0,3,0.0,4,7,3,0,73.0,2400.0,522.0,5.0,-3.0,-7.0,9.0,37.0,-1.0,43.0,605.0
1,8,4.0,0,976.03,976.03,0,0.0,2,3,3,0,26.0,1900.0,522.0,18.0,9.0,0.0,-18.0,-0.0,-1.0,-25.0,505.0
1,2,5.0,0,878.99,878.99,3,2.0,2,6,1,0,39.0,1200.0,522.0,5.0,-3.0,0.0,-18.0,37.0,8.0,7.0,558.0
1,2,10.0,1,628.99,3000.0,3,0.0,4,7,4,1,66.0,2000.0,522.0,5.0,-3.0,-7.0,9.0,37.0,-1.0,43.0,605.0
0,2,30.0,0,1657.97,1657.97,0,0.0,2,5,3,1,23.0,1100.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,-25.0,474.0
1,8,4.0,1,125.58,2000.0,0,0.0,2,2,1,1,41.0,1654.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,7.0,561.0
1,2,12.0,0,308.99,308.99,6,0.0,4,7,4,0,73.0,1200.0,522.0,5.0,-9.0,0.0,12.0,37.0,-1.0,43.0,609.0
1,1,10.0,0,933.0,933.0,3,3.0,2,6,0,0,39.0,1400.0,522.0,-16.0,-3.0,0.0,-18.0,37.0,8.0,7.0,537.0
1,8,3.0,1,444.65,3000.0,6,0.0,4,7,1,0,84.0,1400.0,522.0,18.0,13.0,-7.0,12.0,37.0,-1.0,43.0,637.0
1,2,12.0,0,618.99,618.99,3,2.0,2,5,4,0,42.0,1290.0,522.0,5.0,-9.0,0.0,9.0,37.0,8.0,7.0,579.0
1,2,4.0,0,199.99,199.99,2,0.0,2,2,0,1,42.0,4100.0,522.0,5.0,9.0,0.0,13.0,-0.0,-1.0,7.0,555.0
1,6,20.0,0,1400.0,1400.0,0,0.0,2,3,3,1,47.0,1500.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,7.0,506.0
1,2,3.0,1,998.99,3000.0,3,0.0,2,2,1,1,48.0,2500.0,522.0,5.0,13.0,-7.0,-18.0,37.0,-1.0,7.0,558.0
1,8,10.0,0,475.47,475.47,4,0.0,4,7,4,0,70.0,800.0,522.0,18.0,-3.0,0.0,12.0,37.0,-1.0,43.0,628.0
1,2,12.0,0,508.99,508.99,3,0.0,2,3,1,0,56.0,1500.0,522.0,5.0,-9.0,0.0,9.0,37.0,-1.0,15.0,578.0
1,2,3.0,1,149.99,2000.0,0,2.0,2,3,4,0,45.0,1600.0,522.0,5.0,13.0,-7.0,13.0,-0.0,8.0,7.0,561.0
1,8,10.0,0,403.16,403.16,3,3.0,2,5,1,1,47.0,1500.0,522.0,18.0,-3.0,0.0,12.0,37.0,8.0,7.0,601.0
1,2,10.0,1,983.99,2000.0,3,5.0,2,5,0,1,40.0,2000.0,522.0,5.0,-3.0,-7.0,-18.0,37.0,8.0,7.0,551.0
1,8,4.0,0,472.47,472.47,0,0.0,1,6,3,1,43.0,1200.0,522.0,18.0,9.0,0.0,12.0,-0.0,-1.0,7.0,567.0
1,2,15.0,0,924.97,924.97,0,0.0,2,2,1,1,43.0,2550.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,7.0,506.0
1,2,4.0,0,429.99,429.99,2,2.0,2,6,1,0,33.0,1200.0,522.0,5.0,9.0,0.0,12.0,-0.0,8.0,-7.0,549.0
1,2,3.0,0,584.49,584.49,3,0.0,2,3,4,0,55.0,2200.0,522.0,5.0,13.0,0.0,9.0,37.0,-1.0,15.0,600.0
1,2,10.0,1,399.99,2000.0,4,0.0,2,3,3,0,26.0,2500.0,522.0,5.0,-3.0,-7.0,12.0,37.0,-1.0,-25.0,540.0
1,2,5.0,0,510.99,510.99,3,0.0,4,7,4,0,65.0,4200.0,522.0,5.0,-3.0,0.0,9.0,37.0,-1.0,24.0,593.0
1,8,4.0,1,188.58,1500.0,4,2.0,2,3,1,0,33.0,1250.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,-7.0,593.0
1,2,30.0,0,1879.98,1879.98,1,1.0,2,3,1,0,43.0,1400.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,8.0,7.0,515.0
1,2,20.0,0,1199.99,1199.99,0,1.0,2,3,1,1,47.0,1230.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,8.0,7.0,515.0
1,2,12.0,0,1263.98,1263.98,3,4.0,2,5,0,1,47.0,1800.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,8,4.0,1,784.79,2000.0,2,2.0,2,5,0,1,32.0,1800.0,522.0,18.0,9.0,-7.0,-18.0,-0.0,8.0,-7.0,525.0
1,8,4.0,1,249.98,2000.0,3,2.0,2,6,1,1,36.0,1700.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,7.0,607.0
1,8,4.0,1,166.58,2000.0,1,0.0,4,7,1,1,78.0,1300.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,43.0,597.0
1,8,10.0,0,1138.26,1138.26,0,0.0,2,2,0,0,38.0,3000.0,522.0,18.0,-3.0,0.0,-18.0,-0.0,-1.0,7.0,525.0
1,8,10.0,0,453.89,453.89,2,0.0,2,3,0,1,25.0,1528.0,522.0,18.0,-3.0,0.0,12.0,-0.0,-1.0,-25.0,523.0
1,8,4.0,0,769.56,769.56,3,0.0,4,7,4,1,80.0,2600.0,522.0,18.0,9.0,0.0,-18.0,37.0,-1.0,43.0,610.0
1,2,20.0,0,963.97,963.97,2,0.0,2,2,0,1,25.0,2200.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,-25.0,474.0
1,8,4.0,0,600.0,600.0,0,1.0,2,3,1,0,40.0,1800.0,522.0,18.0,9.0,0.0,9.0,-0.0,8.0,7.0,573.0
1,2,30.0,0,479.99,479.99,3,0.0,4,7,4,0,64.0,1900.0,522.0,5.0,-9.0,0.0,12.0,37.0,-1.0,24.0,590.0
1,8,10.0,0,888.0,888.0,2,4.0,2,3,1,0,27.0,1800.0,522.0,18.0,-3.0,0.0,-18.0,-0.0,8.0,-25.0,502.0
1,2,15.0,0,463.99,463.99,3,2.0,2,5,0,0,45.0,1300.0,522.0,5.0,-9.0,0.0,12.0,37.0,8.0,7.0,582.0
0,2,10.0,0,798.98,798.98,0,0.0,2,6,3,1,19.0,1289.0,522.0,5.0,-3.0,0.0,-18.0,-0.0,-1.0,-25.0,480.0
1,8,4.0,1,637.07,2000.0,0,0.0,2,2,1,0,29.0,1700.0,522.0,18.0,9.0,-7.0,9.0,-0.0,-1.0,-7.0,543.0
1,2,3.0,0,499.99,499.99,3,0.0,4,7,4,1,66.0,1100.0,522.0,5.0,13.0,0.0,9.0,37.0,-1.0,43.0,628.0
1,8,3.0,1,330.38,2000.0,4,0.0,2,3,1,0,22.0,1450.0,522.0,18.0,13.0,-7.0,12.0,37.0,-1.0,-25.0,569.0
1,2,12.0,0,714.98,714.98,3,7.0,2,3,1,1,53.0,1690.0,522.0,5.0,-9.0,0.0,9.0,37.0,8.0,15.0,587.0
1,2,12.0,0,599.99,599.99,3,0.0,2,5,0,1,55.0,2000.0,522.0,5.0,-9.0,0.0,9.0,37.0,-1.0,15.0,578.0
1,8,4.0,0,901.0,901.0,3,3.0,2,6,0,1,42.0,3300.0,522.0,18.0,9.0,0.0,-18.0,37.0,8.0,7.0,583.0
1,6,20.0,0,1400.0,1400.0,6,0.0,4,7,1,1,82.0,2283.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,8,10.0,0,388.98,388.98,3,1.0,2,2,0,1,55.0,1600.0,522.0,18.0,-3.0,0.0,12.0,37.0,8.0,15.0,609.0
1,8,30.0,1,0.0,1000.0,2,1.0,2,3,4,0,36.0,1200.0,522.0,18.0,-9.0,-7.0,13.0,-0.0,8.0,7.0,552.0
1,2,10.0,1,578.99,3000.0,0,0.0,2,3,1,0,28.0,1200.0,522.0,5.0,-3.0,-7.0,9.0,-0.0,-1.0,-25.0,500.0
1,8,10.0,0,463.33,463.33,3,1.0,2,5,0,1,49.0,1700.0,522.0,18.0,-3.0,0.0,12.0,37.0,8.0,7.0,601.0
1,1,10.0,0,840.0,840.0,0,0.0,2,5,3,1,30.0,1500.0,522.0,-16.0,-3.0,0.0,-18.0,-0.0,-1.0,-7.0,477.0
1,6,10.0,0,2000.0,2000.0,3,0.0,4,7,1,1,83.0,2104.33,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,43.0,585.0
1,3,4.0,0,534.04,534.04,3,1.0,2,6,0,0,53.0,1400.0,522.0,5.0,9.0,0.0,9.0,37.0,8.0,15.0,605.0
1,2,5.0,0,483.99,483.99,1,0.0,4,7,0,0,63.0,1800.0,522.0,5.0,-3.0,0.0,12.0,-0.0,-1.0,24.0,559.0
1,8,4.0,1,704.4,2000.0,3,0.0,2,5,3,1,33.0,3000.0,522.0,18.0,9.0,-7.0,9.0,37.0,-1.0,-7.0,580.0
1,8,4.0,1,258.98,3000.0,3,0.0,2,6,4,1,46.0,1450.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,7.0,598.0
1,2,12.0,0,1193.14,1193.14,0,0.0,4,7,4,0,64.0,1700.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,24.0,523.0
1,2,12.0,0,399.99,399.99,0,0.0,2,3,1,0,25.0,1300.0,522.0,5.0,-9.0,0.0,12.0,-0.0,-1.0,-25.0,504.0
1,2,5.0,0,808.99,808.99,3,0.0,4,7,4,0,62.0,2000.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,24.0,566.0
1,2,15.0,0,413.98,413.98,3,0.0,4,7,4,1,63.0,1500.0,522.0,5.0,-9.0,0.0,12.0,37.0,-1.0,24.0,590.0
1,8,30.0,1,0.0,1000.0,3,0.0,4,7,4,1,72.0,3500.0,522.0,18.0,-9.0,-7.0,13.0,37.0,-1.0,43.0,616.0
1,8,10.0,0,753.16,753.16,3,6.0,2,6,1,1,53.0,2500.0,522.0,18.0,-3.0,0.0,-18.0,37.0,8.0,15.0,579.0
1,8,10.0,0,480.0,480.0,0,0.0,2,5,1,1,28.0,2600.0,522.0,18.0,-3.0,0.0,12.0,-0.0,-1.0,-25.0,523.0
1,8,10.0,0,1059.3,1059.3,1,0.0,4,7,4,1,65.0,3000.0,522.0,18.0,-3.0,0.0,-18.0,-0.0,-1.0,24.0,542.0
1,8,3.0,1,149.6,3000.0,0,1.0,2,6,1,0,37.0,1400.0,522.0,18.0,13.0,-7.0,13.0,-0.0,8.0,7.0,574.0
1,2,12.0,0,753.98,753.98,3,0.0,2,5,1,1,50.0,1500.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,15.0,551.0
1,2,5.0,0,484.99,484.99,3,0.0,4,7,4,1,76.0,1200.0,522.0,5.0,-3.0,0.0,12.0,37.0,-1.0,43.0,615.0
1,8,4.0,1,344.8,3000.0,3,3.0,2,5,0,1,44.0,1375.0,522.0,18.0,9.0,-7.0,12.0,37.0,8.0,7.0,606.0
1,8,4.0,1,483.0,2000.0,0,0.0,2,3,1,1,30.0,1250.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,-7.0,546.0
1,8,4.0,1,451.9,2000.0,1,0.0,4,7,1,1,69.0,1050.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,43.0,596.0
1,8,1.0,1,664.8,2000.0,1,0.0,4,4,4,0,60.0,3000.0,522.0,18.0,13.0,-7.0,9.0,-0.0,-1.0,24.0,578.0
1,0,6.0,0,199.0,199.0,0,0.0,2,1,1,1,20.0,2800.0,522.0,-16.0,-3.0,0.0,13.0,-0.0,-1.0,-25.0,490.0
1,2,30.0,0,993.99,993.99,3,0.0,2,3,4,1,50.0,1800.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,15.0,551.0
1,8,3.0,0,201.88,201.88,2,1.0,2,6,1,1,29.0,2200.0,522.0,18.0,13.0,0.0,13.0,-0.0,8.0,-7.0,567.0
1,8,4.0,1,510.8,2000.0,2,1.0,2,5,1,1,44.0,1300.0,522.0,18.0,9.0,-7.0,9.0,-0.0,8.0,7.0,566.0
1,8,4.0,0,173.67,173.67,0,0.0,2,3,1,0,40.0,850.0,522.0,18.0,9.0,0.0,13.0,-0.0,-1.0,7.0,568.0
1,8,3.0,1,697.56,3000.0,2,1.0,2,2,0,0,48.0,4100.0,522.0,18.0,13.0,-7.0,9.0,-0.0,8.0,7.0,570.0
1,3,10.0,0,258.57,258.57,6,0.0,2,3,1,0,60.0,1600.0,522.0,5.0,-3.0,0.0,13.0,37.0,-1.0,24.0,597.0
1,8,10.0,0,867.77,867.77,0,0.0,2,6,1,1,29.0,2000.0,522.0,18.0,-3.0,0.0,-18.0,-0.0,-1.0,-7.0,511.0
1,2,4.0,0,464.99,464.99,1,0.0,4,7,0,0,71.0,2000.0,522.0,5.0,9.0,0.0,12.0,-0.0,-1.0,43.0,590.0
1,2,10.0,1,518.99,2000.0,6,0.0,4,7,4,0,68.0,1480.0,522.0,5.0,-3.0,-7.0,9.0,37.0,-1.0,43.0,605.0
1,8,3.0,1,379.18,2000.0,0,0.0,2,3,1,1,36.0,1950.0,522.0,18.0,13.0,-7.0,12.0,-0.0,-1.0,7.0,564.0
1,8,4.0,0,293.16,293.16,3,0.0,2,6,0,0,55.0,1500.0,522.0,18.0,9.0,0.0,13.0,37.0,-1.0,15.0,613.0
1,8,4.0,1,367.75,2000.0,0,2.0,2,5,1,1,36.0,1900.0,522.0,18.0,9.0,-7.0,12.0,-0.0,8.0,7.0,569.0
1,2,5.0,0,279.99,279.99,2,0.0,2,1,4,1,45.0,2400.0,522.0,5.0,-3.0,0.0,13.0,-0.0,-1.0,7.0,543.0
1,8,30.0,1,0.0,1000.0,3,1.0,2,2,4,1,63.0,6500.0,522.0,18.0,-9.0,-7.0,13.0,37.0,8.0,24.0,606.0
1,8,4.0,0,126.9,126.9,0,0.0,1,3,1,1,26.0,1500.0,522.0,18.0,9.0,0.0,13.0,-0.0,-1.0,-25.0,536.0
1,8,3.0,1,298.16,1500.0,3,0.0,4,7,1,1,65.0,2200.0,522.0,18.0,13.0,-7.0,13.0,37.0,-1.0,24.0,619.0
1,2,10.0,0,613.99,613.99,3,1.0,2,5,0,1,53.0,1600.0,522.0,5.0,-3.0,0.0,9.0,37.0,8.0,15.0,593.0
1,8,4.0,1,200.0,3000.0,3,1.0,2,2,0,1,35.0,2700.0,522.0,18.0,9.0,-7.0,13.0,37.0,8.0,-7.0,593.0
1,1,10.0,0,790.0,790.0,3,3.0,0,1,4,0,33.0,3500.0,522.0,-16.0,-3.0,0.0,-18.0,37.0,8.0,-7.0,523.0
1,8,1.0,1,283.49,2000.0,1,0.0,4,7,4,0,62.0,1500.0,522.0,18.0,13.0,-7.0,13.0,-0.0,-1.0,24.0,582.0
1,8,4.0,1,378.6,2000.0,0,3.0,2,5,3,1,23.0,1730.0,522.0,18.0,9.0,-7.0,12.0,-0.0,8.0,-25.0,537.0
1,8,30.0,1,0.0,1000.0,3,2.0,2,2,4,1,54.0,4000.0,522.0,18.0,-9.0,-7.0,13.0,37.0,8.0,15.0,597.0
1,3,4.0,0,364.69,364.69,6,0.0,4,7,4,1,61.0,1900.0,522.0,5.0,9.0,0.0,12.0,37.0,-1.0,24.0,608.0
1,8,4.0,1,336.34,2000.0,0,0.0,2,5,0,1,36.0,2000.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,7.0,560.0
1,8,4.0,1,564.82,3000.0,3,0.0,4,7,4,1,77.0,2500.0,522.0,18.0,9.0,-7.0,9.0,37.0,-1.0,43.0,630.0
1,2,3.0,1,199.99,3000.0,1,3.0,2,3,1,0,42.0,1350.0,522.0,5.0,13.0,-7.0,13.0,-0.0,8.0,7.0,561.0
1,8,4.0,1,450.0,2000.0,0,0.0,2,5,3,1,21.0,1300.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,-25.0,528.0
1,2,20.0,0,1499.99,1499.99,3,0.0,4,7,0,1,60.0,2400.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,24.0,560.0
1,2,12.0,0,378.99,378.99,0,0.0,2,6,1,0,53.0,950.0,522.0,5.0,-9.0,0.0,12.0,-0.0,-1.0,15.0,544.0
1,2,20.0,0,905.97,905.97,3,0.0,4,7,4,0,69.0,1100.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,2,20.0,0,799.98,799.98,3,3.0,2,3,0,1,38.0,1600.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,3,10.0,0,1114.72,1114.72,3,0.0,2,6,4,0,56.0,3400.0,522.0,5.0,-3.0,0.0,-18.0,37.0,-1.0,15.0,557.0
1,2,10.0,1,643.99,3000.0,4,3.0,2,0,1,1,37.0,2000.0,522.0,5.0,-3.0,-7.0,9.0,37.0,8.0,7.0,578.0
1,2,10.0,1,533.99,2000.0,0,0.0,4,7,4,0,64.0,2000.0,522.0,5.0,-3.0,-7.0,9.0,-0.0,-1.0,24.0,549.0
1,8,4.0,1,159.8,2000.0,3,0.0,4,7,4,1,63.0,700.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,24.0,615.0
1,2,15.0,0,1059.98,1059.98,1,0.0,4,7,4,0,72.0,4000.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,43.0,542.0
1,8,33.0,1,0.0,1000.0,0,0.0,2,6,1,0,53.0,2500.0,522.0,18.0,-9.0,-7.0,13.0,-0.0,-1.0,15.0,551.0
1,6,20.0,0,1932.56,1932.56,3,0.0,4,7,4,0,68.0,2064.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,43.0,579.0
1,8,10.0,0,378.15,378.15,0,0.0,2,3,4,0,34.0,800.0,522.0,18.0,-3.0,0.0,12.0,-0.0,-1.0,-7.0,541.0
1,2,10.0,1,479.99,2000.0,3,3.0,2,3,1,0,36.0,1100.0,522.0,5.0,-3.0,-7.0,12.0,37.0,8.0,7.0,581.0
1,2,4.0,0,449.99,449.99,6,0.0,4,7,4,0,77.0,3000.0,522.0,5.0,9.0,0.0,12.0,37.0,-1.0,43.0,627.0
1,2,4.0,0,399.99,399.99,3,0.0,4,7,4,1,66.0,2000.0,522.0,5.0,9.0,0.0,12.0,37.0,-1.0,43.0,627.0
1,8,10.0,0,342.58,342.58,0,0.0,1,6,1,0,42.0,1150.0,522.0,18.0,-3.0,0.0,12.0,-0.0,-1.0,7.0,555.0
1,8,4.0,1,334.98,2000.0,2,0.0,2,3,0,1,39.0,2200.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,7.0,560.0
1,2,15.0,1,1294.0,1500.0,0,1.0,2,3,1,0,36.0,1500.0,522.0,5.0,-9.0,-7.0,-18.0,-0.0,8.0,7.0,508.0
1,3,10.0,0,468.0,468.0,0,0.0,2,3,3,0,30.0,2000.0,522.0,5.0,-3.0,0.0,12.0,-0.0,-1.0,-7.0,528.0
1,8,10.0,0,265.43,265.43,2,3.0,2,2,4,1,42.0,2200.0,522.0,18.0,-3.0,0.0,13.0,-0.0,8.0,7.0,565.0
1,2,10.0,1,583.99,2000.0,3,0.0,2,5,4,1,45.0,1350.0,522.0,5.0,-3.0,-7.0,9.0,37.0,-1.0,7.0,569.0
1,8,4.0,1,369.03,2000.0,0,0.0,2,3,1,1,35.0,2480.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,-7.0,546.0
1,2,20.0,0,1129.98,1129.98,0,1.0,2,2,2,0,53.0,2800.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,8.0,15.0,523.0
1,6,20.0,0,765.98,765.98,1,0.0,4,7,4,1,81.0,728.0,522.0,5.0,-9.0,0.0,-18.0,-0.0,-1.0,43.0,542.0
1,2,12.0,0,771.48,771.48,3,0.0,4,7,1,1,63.0,2150.0,522.0,5.0,-9.0,0.0,-18.0,37.0,-1.0,24.0,560.0
1,8,30.0,1,0.0,1000.0,0,0.0,2,3,3,1,26.0,1530.0,522.0,18.0,-9.0,-7.0,13.0,-0.0,-1.0,-25.0,511.0
1,2,12.0,0,708.98,708.98,0,0.0,2,5,3,1,20.0,1650.0,522.0,5.0,-9.0,0.0,9.0,-0.0,-1.0,-25.0,501.0
1,2,10.0,1,613.99,3000.0,2,0.0,2,5,4,0,22.0,1800.0,522.0,5.0,-3.0,-7.0,9.0,-0.0,-1.0,-25.0,500.0
1,8,4.0,1,276.69,3000.0,0,3.0,4,7,0,0,46.0,2480.0,522.0,18.0,9.0,-7.0,13.0,-0.0,8.0,7.0,570.0
1,8,4.0,1,809.43,1500.0,0,0.0,2,3,1,0,35.0,1400.0,522.0,18.0,9.0,-7.0,-18.0,-0.0,-1.0,-7.0,516.0
1,8,4.0,1,391.74,2000.0,0,0.0,2,6,3,1,28.0,1300.0,522.0,18.0,9.0,-7.0,12.0,-0.0,-1.0,-25.0,528.0
1,2,20.0,0,529.0,529.0,3,0.0,2,3,4,0,41.0,2000.0,522.0,5.0,-9.0,0.0,9.0,37.0,-1.0,7.0,570.0
1,8,10.0,0,1044.78,1044.78,4,1.0,2,3,0,1,54.0,3000.0,522.0,18.0,-3.0,0.0,-18.0,37.0,8.0,15.0,579.0
1,2,3.0,1,449.99,2000.0,6,0.0,4,7,4,0,61.0,1500.0,522.0,5.0,13.0,-7.0,12.0,37.0,-1.0,24.0,605.0
1,8,1.0,1,460.18,3000.0,5,2.0,2,3,1,0,46.0,1400.0,522.0,18.0,13.0,-7.0,12.0,37.0,8.0,7.0,610.0
1,8,30.0,1,0.0,1000.0,2,1.0,2,6,2,1,35.0,2000.0,522.0,18.0,-9.0,-7.0,13.0,-0.0,8.0,-7.0,538.0
1,3,4.0,0,423.11,423.11,3,0.0,4,7,4,0,72.0,1011.0,522.0,5.0,9.0,0.0,12.0,37.0,-1.0,43.0,627.0
1,2,5.0,0,800.48,800.48,2,2.0,2,3,1,0,49.0,2100.0,522.0,5.0,-3.0,0.0,-18.0,-0.0,8.0,7.0,521.0
1,8,4.0,1,117.78,2000.0,3,0.0,4,7,4,1,64.0,1700.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,24.0,615.0
1,2,5.0,0,849.98,849.98,0,0.0,2,2,1,1,24.0,1900.0,522.0,5.0,-3.0,0.0,-18.0,-0.0,-1.0,-25.0,480.0
1,2,20.0,0,734.99,734.99,0,0.0,2,6,1,1,29.0,1800.0,522.0,5.0,-9.0,0.0,9.0,-0.0,-1.0,-7.0,519.0
1,8,4.0,1,179.0,2000.0,3,0.0,4,8,0,0,59.0,0.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,24.0,615.0
1,3,10.0,0,217.82,217.82,5,0.0,4,7,1,0,66.0,980.0,522.0,5.0,-3.0,0.0,13.0,37.0,-1.0,43.0,616.0
1,8,4.0,0,332.58,332.58,0,0.0,2,5,1,1,41.0,1400.0,522.0,18.0,9.0,0.0,12.0,-0.0,-1.0,7.0,567.0
1,2,12.0,0,533.99,533.99,2,2.0,2,5,1,1,47.0,1000.0,522.0,5.0,-9.0,0.0,9.0,-0.0,8.0,7.0,542.0
1,8,4.0,1,292.18,2000.0,1,0.0,4,7,1,1,68.0,2400.0,522.0,18.0,9.0,-7.0,13.0,-0.0,-1.0,43.0,597.0
1,8,3.0,1,239.58,2000.0,3,0.0,4,7,4,1,69.0,2400.0,522.0,18.0,13.0,-7.0,13.0,37.0,-1.0,43.0,638.0
1,2,12.0,0,932.98,932.98,3,4.0,2,3,0,0,42.0,900.0,522.0,5.0,-9.0,0.0,-18.0,37.0,8.0,7.0,552.0
1,2,5.0,0,533.99,533.99,5,3.0,2,3,1,0,48.0,1200.0,522.0,5.0,-3.0,0.0,9.0,37.0,8.0,7.0,585.0
1,2,10.0,1,753.99,3000.0,3,2.0,2,6,0,1,34.0,1700.0,522.0,5.0,-3.0,-7.0,-18.0,37.0,8.0,-7.0,537.0
1,8,10.0,0,839.93,839.93,0,0.0,2,3,1,0,47.0,1159.0,522.0,18.0,-3.0,0.0,-18.0,-0.0,-1.0,7.0,525.0
1,2,5.0,0,852.98,852.98,0,0.0,2,6,1,0,27.0,1192.0,522.0,5.0,-3.0,0.0,-18.0,-0.0,-1.0,-25.0,480.0
1,2,12.0,0,463.99,463.99,0,0.0,2,3,1,1,50.0,1300.0,522.0,5.0,-9.0,0.0,12.0,-0.0,-1.0,15.0,544.0
1,8,10.0,0,443.98,443.98,3,0.0,4,7,4,0,65.0,1300.0,522.0,18.0,-3.0,0.0,12.0,37.0,-1.0,24.0,609.0
1,2,10.0,1,483.99,2000.0,3,0.0,4,7,1,1,77.0,1600.0,522.0,5.0,-3.0,-7.0,12.0,37.0,-1.0,43.0,608.0
1,8,3.0,1,329.9,2000.0,3,0.0,4,7,4,1,67.0,2500.0,522.0,18.0,13.0,-7.0,12.0,37.0,-1.0,43.0,637.0
1,8,4.0,1,229.0,2000.0,3,0.0,2,6,0,0,55.0,1500.0,522.0,18.0,9.0,-7.0,13.0,37.0,-1.0,15.0,606.0
1,2,5.0,0,285.99,285.99,0,1.0,2,6,1,0,44.0,1700.0,522.0,5.0,-3.0,0.0,13.0,-0.0,8.0,7.0,552.0
1,2,10.0,0,919.99,919.99,0,0.0,2,5,3,1,20.0,1580.0,522.0,5.0,-3.0,0.0,-18.0,-0.0,-1.0,-25.0,480.0
1,2,12.0,0,579.99,579.99,0,0.0,2,5,4,0,34.0,1500.0,522.0,5.0,-9.0,0.0,9.0,-0.0,-1.0,-7.0,519.0
1,2,5.0,0,678.99,678.99,5,2.0,2,3,2,0,37.0,2200.0,522.0,5.0,-3.0,0.0,9.0,37.0,8.0,7.0,585.0
1,2,3.0,0,179.99,179.99,6,0.0,4,7,4,0,76.0,1900.0,522.0,5.0,13.0,0.0,13.0,37.0,-1.0,43.0,632.0
